time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
6.179735,2.950770,2.998554,-0.166945,-0.248816
6.184734,2.949934,2.997066,-0.167407,-0.247246
6.189734,2.949096,2.996060,-0.167480,-0.249081
6.194734,2.948260,2.994560,-0.167181,-0.251372
6.199733,2.947426,2.993527,-0.166540,-0.252524
6.204733,2.946595,2.996656,-0.165634,-0.223665
6.209733,2.945771,2.995700,-0.164506,-0.222265
6.214732,2.944952,2.994360,-0.163189,-0.225799
6.219732,2.944140,2.993464,-0.161685,-0.222039
6.224731,2.943337,2.992132,-0.160005,-0.220843
6.229731,2.942543,2.991229,-0.158109,-0.221066
6.234731,2.941758,2.989903,-0.155976,-0.222054
6.239730,2.940986,2.989016,-0.153611,-0.222065
6.244730,2.940226,2.987681,-0.151015,-0.225065
6.249730,2.939479,2.986781,-0.148142,-0.225031
6.254729,2.938748,2.985427,-0.144983,-0.225487
6.259729,2.938033,2.984531,-0.141555,-0.224223
6.264729,2.937336,2.983192,-0.137907,-0.221378
6.269728,2.936658,2.982308,-0.134099,-0.218947
6.274728,2.935999,2.981002,-0.130142,-0.213819
6.279727,2.935360,2.980149,-0.126088,-0.211707
6.284727,2.934743,2.978878,-0.121880,-0.211026
6.289727,2.934146,2.978029,-0.117532,-0.211440
6.294726,2.933572,2.976766,-0.113050,-0.209041
6.299726,2.933020,2.975935,-0.108471,-0.204565
6.304726,2.932492,2.988891,-0.103773,-0.139944
6.309725,2.931988,2.988354,-0.099042,-0.139181
6.314725,2.931507,2.987526,-0.094340,-0.135676
6.319725,2.931049,2.987002,-0.089744,-0.135972
6.324724,2.930614,2.986191,-0.085156,-0.133368
6.329724,2.930201,2.985668,-0.080725,-0.130614
6.334723,2.929811,2.984881,-0.076511,-0.132383
6.339723,2.929440,2.984368,-0.072423,-0.130816
6.344723,2.929090,2.983597,-0.068456,-0.125795
6.349722,2.928760,2.983099,-0.064606,-0.123944
6.354722,2.928448,2.982363,-0.060827,-0.122320
6.359722,2.928155,2.981895,-0.057121,-0.119377
6.364721,2.927880,2.981175,-0.053471,-0.120101
6.369721,2.927624,2.980681,-0.049756,-0.118960
6.374721,2.927387,2.979975,-0.045924,-0.116700
6.379720,2.927169,2.979480,-0.042029,-0.116560
6.384720,2.926970,2.978781,-0.038055,-0.117999
6.389719,2.926792,2.978389,-0.034015,-0.113188
6.394719,2.926635,2.977710,-0.029907,-0.111993
6.399719,2.926497,2.977337,-0.025777,-0.111787
6.404718,2.926381,2.981064,-0.021735,-0.084354
6.409718,2.926284,2.980735,-0.017826,-0.082762
6.414718,2.926206,2.980245,-0.014031,-0.079965
6.419717,2.926146,2.979825,-0.010403,-0.077111
6.424717,2.926105,2.979362,-0.006984,-0.076685
6.429717,2.926080,2.979096,-0.003697,-0.079868
6.434716,2.926070,2.978625,-0.000560,-0.078822
6.439716,2.926077,2.978315,0.002449,-0.080584
6.444715,2.926098,2.977831,0.005364,-0.082285
6.449715,2.926133,2.977496,0.008183,-0.083193
6.454715,2.926182,2.976991,0.010937,-0.085752
6.459714,2.926245,2.976639,0.013619,-0.086734
6.464714,2.926321,2.976124,0.016312,-0.084096
6.469714,2.926411,2.975778,0.018998,-0.086340
6.474713,2.926514,2.975267,0.021704,-0.083865
6.479713,2.926630,2.974988,0.024477,-0.081979
6.484713,2.926761,2.974494,0.027310,-0.083071
6.489712,2.926907,2.974249,0.030199,-0.080007
6.494712,2.927067,2.973772,0.033162,-0.080317
6.499712,2.927242,2.973673,0.036134,-0.072089
6.504711,2.927432,2.972198,0.039222,0.008107
6.509711,2.927637,2.972186,0.042409,0.010043
6.514710,2.927859,2.972247,0.045549,0.010633
6.519710,2.928096,2.972358,0.048555,0.012078
6.524710,2.928347,2.972432,0.051332,0.013795
6.529709,2.928612,2.972557,0.053854,0.008487
6.534709,2.928888,2.972605,0.056140,0.008139
6.539709,2.929175,2.972629,0.058237,0.009404
6.544708,2.929472,2.972687,0.060183,0.009902
6.549708,2.929779,2.972788,0.062016,0.019587
6.554708,2.930094,2.972914,0.063757,0.022760
6.559707,2.930418,2.973042,0.065433,0.024183
6.564707,2.930750,2.973187,0.067015,0.025407
6.569706,2.931089,2.973337,0.068465,0.028135
6.574706,2.931435,2.973499,0.069736,0.025233
6.579706,2.931787,2.973661,0.070829,0.027522
6.584705,2.932143,2.973827,0.071734,0.028332
6.589705,2.932504,2.973978,0.072453,0.031287
6.594705,2.932868,2.974166,0.073005,0.030559
6.599704,2.933235,2.974079,0.073396,0.025315
6.604704,2.933603,2.983999,0.073648,0.097062
6.609704,2.933971,2.984144,0.073768,0.103583
6.614703,2.934339,2.984756,0.073753,0.099980
6.619703,2.934708,2.985210,0.073587,0.097357
6.624702,2.935075,2.985795,0.073243,0.097988
6.629702,2.935439,2.986244,0.072674,0.093361
6.634702,2.935800,2.986798,0.071849,0.091084
6.639701,2.936157,2.987167,0.070739,0.085986
6.644701,2.936506,2.987678,0.069337,0.085869
6.649701,2.936848,2.988011,0.067627,0.083791
6.654700,2.937180,2.988501,0.065585,0.078332
6.659700,2.937500,2.988842,0.063251,0.080019
6.664700,2.937809,2.989317,0.060655,0.076247
6.669699,2.938104,2.989554,0.057831,0.068371
6.674699,2.938384,2.989954,0.054807,0.063500
6.679698,2.938649,2.990525,0.051656,0.070539
6.684698,2.938897,2.990936,0.048396,0.066809
6.689698,2.939129,2.991506,0.045101,0.073425
6.694697,2.939345,2.991944,0.041780,0.072335
6.699697,2.939543,2.992685,0.038467,0.080831
6.704697,2.939726,2.958191,0.035024,0.053279
6.709696,2.939890,2.958439,0.031388,0.048172
6.714696,2.940036,2.958717,0.027616,0.046143
6.719696,2.940163,2.958926,0.023741,0.040099
6.724695,2.940269,2.959152,0.019789,0.035309
6.729695,2.940356,2.959285,0.015822,0.034887
6.734694,2.940424,2.959486,0.011938,0.029962
6.739694,2.940472,2.959623,0.008203,0.019566
6.744694,2.940503,2.959722,0.004694,0.012629
6.749693,2.940516,2.959787,0.001471,0.012410
6.754693,2.940515,2.959852,-0.001461,0.008286
6.759693,2.940500,2.959945,-0.004100,0.008834
6.764692,2.940472,2.959992,-0.006447,0.005661
6.769692,2.940434,2.959995,-0.008523,0.003550
6.774692,2.940386,2.960015,-0.010351,0.002945
6.779691,2.940329,2.959701,-0.011937,-0.009534
6.784691,2.940265,2.959640,-0.013294,-0.011621
6.789690,2.940195,2.959924,-0.014410,-0.003012
6.794690,2.940120,2.959908,-0.015257,-0.003312
6.799690,2.940042,2.960205,-0.015830,0.003025
6.804689,2.939962,2.957745,-0.016133,-0.042171
6.809689,2.939881,2.957648,-0.016202,-0.045717
6.814689,2.939800,2.957377,-0.016080,-0.046335
6.819688,2.939720,2.956758,-0.015787,-0.032860
6.824688,2.939643,2.956571,-0.015308,-0.029176
6.829688,2.939568,2.956426,-0.014622,-0.027133
6.834687,2.939498,2.956259,-0.013692,-0.028970
6.839687,2.939433,2.956163,-0.012495,-0.032758
6.844687,2.939374,2.955966,-0.011024,-0.034129
6.849686,2.939325,2.955812,-0.009257,-0.035703
6.854686,2.939285,2.955603,-0.007177,-0.033296
6.859685,2.939256,2.955501,-0.004799,-0.029256
6.864685,2.939240,2.955336,-0.002140,-0.024171
6.869685,2.939238,2.955204,0.000789,-0.023923
6.874684,2.939251,2.955060,0.004001,-0.023302
6.879684,2.939281,2.954926,0.007501,-0.021204
6.884684,2.939330,2.954813,0.011189,-0.016040
6.889683,2.939398,2.954425,0.015079,-0.021745
6.894683,2.939485,2.954298,0.019099,-0.019623
6.899683,2.939593,2.953985,0.023261,-0.020974
6.904682,2.939723,2.934433,0.027592,-0.014424
6.909682,2.939874,2.934484,0.032075,-0.012415
6.914681,2.940048,2.934414,0.036747,-0.011072
6.919681,2.940246,2.934452,0.041593,-0.012423
6.924681,2.940469,2.934382,0.046617,-0.010243
6.929680,2.940717,2.934396,0.051784,-0.012220
6.934680,2.940993,2.934335,0.057195,-0.006398
6.939680,2.941295,2.934304,0.062803,-0.000079
6.944679,2.941627,2.934310,0.068647,0.003986
6.949679,2.941988,2.934320,0.074659,0.005797
6.954679,2.942379,2.934359,0.080846,0.009815
6.959678,2.942803,2.934397,0.087143,0.011046
6.964678,2.943257,2.934467,0.093504,0.014543
6.969677,2.943744,2.934600,0.100005,0.021596
6.974677,2.944264,2.934738,0.106583,0.025142
6.979677,2.944817,2.934866,0.113241,0.028647
6.984676,2.945403,2.935045,0.119949,0.029852
6.989676,2.946023,2.935187,0.126669,0.033779
6.994676,2.946676,2.935405,0.133410,0.039864
6.999675,2.947364,2.935483,0.140126,0.044588
7.004675,2.948085,2.925319,0.146966,0.003756
7.009675,2.948840,2.925339,0.153908,0.009989
7.014674,2.949631,2.925422,0.160893,0.018614
7.019674,2.950457,2.925493,0.167969,0.019653
7.024673,2.951319,2.925629,0.175228,0.026959
7.029673,2.952217,2.925742,0.182700,0.031051
7.034673,2.953153,2.925950,0.190307,0.041741
7.039672,2.954128,2.926124,0.198154,0.048301
7.044672,2.955143,2.926427,0.206134,0.055242
7.049672,2.956198,2.926657,0.214134,0.060720
7.054671,2.957293,2.927039,0.222251,0.067212
7.059671,2.958428,2.927320,0.230385,0.071833
7.064671,2.959604,2.927776,0.238382,0.081696
7.069670,2.960820,2.928125,0.246278,0.088073
7.074670,2.962075,2.928672,0.254059,0.096204
7.079669,2.963368,2.929027,0.261634,0.098036
7.084669,2.964698,2.929627,0.268931,0.103272
7.089669,2.966064,2.930003,0.275840,0.106053
7.094668,2.967463,2.930655,0.282387,0.113280
7.099668,2.968894,2.931175,0.288553,0.120195
7.104668,2.970353,2.931975,0.294210,0.257702
7.109667,2.971840,2.933035,0.299431,0.260413
7.114667,2.973352,2.934606,0.304190,0.264602
7.119667,2.974886,2.935602,0.308526,0.268390
7.124666,2.976440,2.937218,0.312350,0.271150
7.129666,2.978013,2.938302,0.315705,0.275796
7.134665,2.979600,2.939957,0.318522,0.277931
7.139665,2.981200,2.941086,0.320829,0.278493
7.144665,2.982810,2.942768,0.322681,0.282981
7.149664,2.984427,2.943930,0.324127,0.290760
7.154664,2.986051,2.945669,0.325232,0.289357
7.159664,2.987680,2.946806,0.326010,0.286059
7.164663,2.989311,2.948531,0.326456,0.287857
7.169663,2.990944,2.949696,0.326559,0.286504
7.174663,2.992577,2.951411,0.326298,0.284892
7.179662,2.994206,2.952450,0.325652,0.281416
7.184662,2.995831,2.954131,0.324597,0.278029
7.189662,2.997450,2.955373,0.323143,0.279304
7.194661,2.999060,2.957040,0.321331,0.275193
7.199661,3.000661,2.958243,0.319226,0.274107
7.204660,3.002250,2.991988,0.316802,0.348303
7.209660,3.003826,2.993434,0.314085,0.345766
7.214660,3.005387,2.995500,0.311117,0.341054
7.219659,3.006933,2.997116,0.307923,0.327376
7.224659,3.008463,2.999070,0.304500,0.322977
7.229659,3.009974,3.000388,0.300884,0.316441
7.234658,3.011467,3.002274,0.297084,0.307716
7.239658,3.012941,3.003515,0.293016,0.298279
7.244658,3.014393,3.005293,0.288646,0.292114
7.249657,3.015822,3.006439,0.283967,0.283700
7.254657,3.017227,3.008118,0.278954,0.272891
7.259656,3.018606,3.009334,0.273615,0.274972
7.264656,3.019958,3.010967,0.268082,0.265264
7.269656,3.021281,3.011900,0.262382,0.252481
7.274655,3.022576,3.013402,0.256598,0.244857
7.279655,3.023841,3.014319,0.250746,0.233400
7.284655,3.025077,3.015705,0.244910,0.225207
7.289654,3.026284,3.016675,0.239049,0.223466
7.294654,3.027462,3.017995,0.233212,0.214736
7.299654,3.028611,3.018863,0.227427,0.208687
7.304653,3.029731,3.009724,0.221712,0.164516
7.309653,3.030822,3.010470,0.216062,0.157015
7.314652,3.031886,3.011393,0.210466,0.148201
7.319652,3.032921,3.012018,0.204928,0.139466
7.324652,3.033930,3.012830,0.199446,0.128120
7.329651,3.034911,3.013421,0.194103,0.116661
7.334651,3.035866,3.014100,0.188904,0.108377
7.339651,3.036795,3.014492,0.183772,0.108695
7.344650,3.037699,3.015126,0.178708,0.099580
7.349650,3.038577,3.015590,0.173720,0.105385
7.354650,3.039431,3.016208,0.168822,0.098405
7.359649,3.040260,3.016769,0.164082,0.104813
7.364649,3.041067,3.017390,0.159519,0.100630
7.369648,3.041851,3.017888,0.155083,0.101016
7.374648,3.042614,3.018492,0.150827,0.097735
7.379648,3.043356,3.018973,0.146704,0.098847
7.384647,3.044077,3.019550,0.142579,0.092249
7.389647,3.044777,3.019876,0.138412,0.087530
7.394647,3.045457,3.020404,0.134143,0.088159
7.399646,3.046114,3.020322,0.129756,0.073459
7.404646,3.046749,3.009189,0.125226,0.168932
7.409646,3.047361,3.009709,0.120517,0.170786
7.414645,3.047949,3.010719,0.115623,0.163700
7.419645,3.048512,3.011496,0.110612,0.156865
7.424644,3.049050,3.012427,0.105542,0.151136
7.429644,3.049562,3.013083,0.100417,0.144403
7.434644,3.050049,3.013936,0.095248,0.138132
7.439643,3.050509,3.014487,0.090127,0.136408
7.444643,3.050945,3.015293,0.085055,0.129458
7.449643,3.051355,3.015771,0.080011,0.118193
7.454642,3.051740,3.016461,0.074991,0.109180
7.459642,3.052100,3.016770,0.069986,0.094160
7.464642,3.052435,3.017318,0.065046,0.086245
7.469641,3.052746,3.017829,0.060113,0.086732
7.474641,3.053032,3.018341,0.055223,0.080371
7.479640,3.053293,3.018542,0.050393,0.072581
7.484640,3.053530,3.018960,0.045654,0.063498
7.489640,3.053745,3.019350,0.041045,0.062351
7.494639,3.053936,3.019704,0.036559,0.053747
7.499639,3.054106,3.020041,0.032143,0.053777
7.504639,3.054253,3.001076,0.027739,-0.070609
7.509638,3.054379,3.000984,0.023324,-0.078566
7.514638,3.054482,3.000494,0.018916,-0.088866
7.519638,3.054564,3.000041,0.014543,-0.090242
7.524637,3.054624,2.999484,0.010277,-0.097090
7.529637,3.054663,2.999034,0.006146,-0.096234
7.534636,3.054681,2.998438,0.002180,-0.105027
7.539636,3.054681,2.997982,-0.001531,-0.099071
7.544636,3.054663,2.997374,-0.004918,-0.104178
7.549635,3.054630,2.997002,-0.007980,-0.099250
7.554635,3.054582,2.996399,-0.010696,-0.102987
7.559635,3.054521,2.996071,-0.013062,-0.099781
7.564634,3.054449,2.995468,-0.015146,-0.102908
7.569634,3.054368,2.995069,-0.017010,-0.103199
7.574634,3.054277,2.994451,-0.018724,-0.103813
7.579633,3.054179,2.993910,-0.020361,-0.108968
7.584633,3.054072,2.993253,-0.021971,-0.110580
7.589633,3.053957,2.992697,-0.023597,-0.114902
7.594632,3.053835,2.991993,-0.025213,-0.118606
7.599632,3.053704,2.991267,-0.026812,-0.126105
7.604631,3.053565,3.008577,-0.028434,-0.187747
7.609631,3.053418,3.007759,-0.030066,-0.187304
7.614631,3.053263,3.006619,-0.031640,-0.190901
7.619630,3.053100,3.005877,-0.033088,-0.192998
7.624630,3.052931,3.004719,-0.034342,-0.192158
7.629630,3.052756,3.003935,-0.035365,-0.192875
7.634629,3.052577,3.002777,-0.036154,-0.194471
7.639629,3.052394,3.001994,-0.036736,-0.195329
7.644629,3.052209,3.000820,-0.037137,-0.197369
7.649628,3.052023,3.000014,-0.037370,-0.199363
7.654628,3.051836,2.998820,-0.037426,-0.198897
7.659627,3.051649,2.998089,-0.037292,-0.194432
7.664627,3.051463,2.996922,-0.036979,-0.194383
7.669627,3.051280,2.996211,-0.036514,-0.191985
7.674626,3.051099,2.995071,-0.035921,-0.189398
7.679626,3.050921,2.994115,-0.035225,-0.197556
7.684626,3.050747,2.992927,-0.034463,-0.197276
7.689625,3.050577,2.991947,-0.033640,-0.202933
7.694625,3.050412,2.990724,-0.032730,-0.205368
7.699625,3.050251,2.989813,-0.031709,-0.206098
7.704624,3.050096,3.032429,-0.030532,-0.109373
7.709624,3.049948,3.032132,-0.029148,-0.113415
7.714623,3.049807,3.031449,-0.027585,-0.114203
7.719623,3.049674,3.030699,-0.025876,-0.104742
7.724623,3.049550,3.030076,-0.024060,-0.102447
7.729622,3.049435,3.029733,-0.022225,-0.104263
7.734622,3.049329,3.029105,-0.020460,-0.105432
7.739622,3.049232,3.028682,-0.018786,-0.103797
7.744621,3.049143,3.028060,-0.017240,-0.103738
7.749621,3.049061,3.027640,-0.015824,-0.103700
7.754621,3.048986,3.027021,-0.014522,-0.104896
7.759620,3.048917,3.026667,-0.013288,-0.098291
7.764620,3.048853,3.026080,-0.012102,-0.095702
7.769619,3.048796,3.025726,-0.010991,-0.092761
7.774619,3.048744,3.025172,-0.009968,-0.090573
7.779619,3.048697,3.025000,-0.009050,-0.083215
7.784618,3.048655,3.024505,-0.008274,-0.080219
7.789618,3.048615,3.024307,-0.007672,-0.074719
7.794618,3.048578,3.023866,-0.007264,-0.073406
7.799617,3.048542,3.023434,-0.007077,-0.074750
7.804617,3.048506,3.019936,-0.007113,-0.071603
7.809617,3.048470,3.019554,-0.007354,-0.067568
7.814616,3.048432,3.019149,-0.007749,-0.065472
7.819616,3.048392,3.018852,-0.008259,-0.064123
7.824615,3.048349,3.018472,-0.008859,-0.062993
7.829615,3.048303,3.018203,-0.009530,-0.061750
7.834615,3.048253,3.017838,-0.010296,-0.059409
7.839614,3.048198,3.017591,-0.011175,-0.054971
7.844614,3.048140,3.017264,-0.012165,-0.054691
7.849614,3.048075,3.017046,-0.013281,-0.051970
7.854613,3.048005,3.016737,-0.014521,-0.049148
7.859613,3.047929,3.016490,-0.015854,-0.051255
7.864613,3.047845,3.016181,-0.017252,-0.051475
7.869612,3.047755,3.015845,-0.018679,-0.056870
7.874612,3.047657,3.015500,-0.020100,-0.059814
7.879611,3.047552,3.015274,-0.021501,-0.060211
7.884611,3.047441,3.014911,-0.022833,-0.063111
7.889611,3.047323,3.014745,-0.024058,-0.060522
7.894610,3.047199,3.014375,-0.025165,-0.063979
7.899610,3.047070,3.013946,-0.026140,-0.068160
7.904610,3.046937,3.031020,-0.027009,-0.000737
7.909609,3.046799,3.031032,-0.027819,-0.002454
7.914609,3.046658,3.031017,-0.028620,-0.003088
7.919609,3.046512,3.031008,-0.029516,-0.002120
7.924608,3.046361,3.030990,-0.030624,-0.002311
7.929608,3.046204,3.030978,-0.032028,-0.006422
7.934608,3.046039,3.030934,-0.033780,-0.008020
7.939607,3.045863,3.030890,-0.035909,-0.011245
7.944607,3.045676,3.030810,-0.038423,-0.015397
7.949606,3.045476,3.030750,-0.041339,-0.015443
7.954606,3.045259,3.030649,-0.044589,-0.020473
7.959606,3.045026,3.030554,-0.048101,-0.024044
7.964605,3.044774,3.030398,-0.051779,-0.029631
7.969605,3.044504,3.030284,-0.055648,-0.031890
7.974605,3.044214,3.030083,-0.059711,-0.037271
7.979604,3.043903,3.029919,-0.063802,-0.041944
7.984604,3.043571,3.029650,-0.067867,-0.048061
7.989604,3.043220,3.029486,-0.071901,-0.052358
7.994603,3.042849,3.029158,-0.075868,-0.057511
7.999603,3.042457,3.028936,-0.079766,-0.061514
8.004604,3.042047,3.039487,-0.083753,-0.058711
8.009606,3.041615,3.039241,-0.087886,-0.063761
8.014608,3.041163,3.038844,-0.092138,-0.071141
8.019610,3.040689,3.038563,-0.096550,-0.073886
8.024612,3.040192,3.038097,-0.101237,-0.082745
8.029614,3.039671,3.037761,-0.106345,-0.087367
